Transaction_ID,Date,Year,Quarter,City,City_Tier,State,Category,Platform,Payment_Method,Revenue_USD,Revenue_INR,GST_Rate_Pct,Customer_Rating,Is_Returned,Device_Type,Internet_Type
IND-2004852,25-08-2022,2022,Q3,Lucknow,Tier-2,Uttar Pradesh,Toys & Games,Amazon India,UPI,64.88,5417,12,4.7,FALSE,Mobile,5G
IND-2004853,07-12-2017,2017,Q4,Surat,Tier-2,Gujarat,Electronics,JioMart,BNPL,275.53,23007,12,2.7,FALSE,Mobile,4G
IND-2004854,17-11-2024,2024,Q4,Chandigarh,Tier-2,Punjab,Home & Furniture,Tata Cliq,UPI,240.9,20115,18,2.6,FALSE,Mobile,4G
IND-2004855,27-05-2015,2015,Q2,Ahmedabad,Tier-2,Gujarat,Automotive,Snapdeal,UPI,295.85,24703,5,2.8,FALSE,Mobile,5G
IND-2004856,14-06-2023,2023,Q2,Delhi,Tier-1,Delhi,Fashion & Apparel,Meesho,Net Banking,66.02,5513,28,4.9,TRUE,Mobile,4G
IND-2004857,15-05-2024,2024,Q2,Hyderabad,Tier-1,Telangana,Jewellery & Watches,Meesho,BNPL,338.21,28241,18,4.2,FALSE,Mobile,4G
IND-2004858,07-04-2023,2023,Q2,Delhi,Tier-1,Delhi,Jewellery & Watches,Snapdeal,Wallet,573.04,47849,12,4.7,FALSE,Mobile,WiFi
IND-2004859,14-11-2023,2023,Q4,Chennai,Tier-1,Tamil Nadu,Toys & Games,Amazon India,Credit Card,73.88,6169,18,2.6,FALSE,Mobile,4G
IND-2004860,15-12-2023,2023,Q4,Surat,Tier-2,Gujarat,Automotive,JioMart,UPI,947.17,79089,18,4,FALSE,Mobile,4G
IND-2004861,23-01-2017,2017,Q1,Ahmedabad,Tier-2,Gujarat,Home & Furniture,Snapdeal,Debit Card,152.1,12700,5,3.7,TRUE,Desktop,4G
IND-2004862,01-02-2021,2021,Q1,Jaipur,Tier-2,Rajasthan,Grocery & Food,JioMart,Credit Card,73.25,6116,5,4,FALSE,Mobile,WiFi
IND-2004863,10-01-2021,2021,Q1,Hyderabad,Tier-1,Telangana,Toys & Games,Ajio,UPI,34.86,2911,28,3.6,TRUE,Mobile,4G
IND-2004864,12-02-2018,2018,Q1,Surat,Tier-2,Gujarat,Grocery & Food,Nykaa,BNPL,27.69,2312,18,3.7,FALSE,Mobile,Broadband
IND-2004865,24-12-2023,2023,Q4,Bengaluru,Tier-1,Karnataka,Health & Beauty,Ajio,Wallet,46.87,3914,18,4.1,TRUE,Mobile,5G
IND-2004866,17-02-2022,2022,Q1,Pune,Tier-1,Maharashtra,Toys & Games,BigBasket,Debit Card,63.57,5308,28,3.1,FALSE,Mobile,3G
IND-2004867,11-06-2018,2018,Q2,Chandigarh,Tier-2,Punjab,Grocery & Food,Myntra,Cash on Delivery,30.44,2542,18,4.3,FALSE,Mobile,5G
IND-2004868,05-07-2019,2019,Q3,Lucknow,Tier-2,Uttar Pradesh,Electronics,Tata Cliq,UPI,349.55,29187,28,2.9,FALSE,Mobile,5G
IND-2004869,18-12-2020,2020,Q4,Kolkata,Tier-1,West Bengal,Grocery & Food,Snapdeal,Debit Card,26.11,2180,28,3.3,TRUE,Desktop,5G
IND-2004870,08-01-2019,2019,Q1,Mumbai,Tier-1,Maharashtra,Health & Beauty,BigBasket,Credit Card,46.09,3849,5,4.6,FALSE,Desktop,3G
IND-2004871,05-09-2020,2020,Q3,Mumbai,Tier-1,Maharashtra,Sports & Outdoors,Myntra,UPI,140.73,11751,18,4.9,FALSE,Desktop,WiFi
IND-2004872,22-10-2015,2015,Q4,Delhi,Tier-1,Delhi,Health & Beauty,BigBasket,Cash on Delivery,45.18,3773,5,4.5,FALSE,Tablet,WiFi
IND-2004873,10-07-2016,2016,Q3,Mumbai,Tier-1,Maharashtra,Sports & Outdoors,Tata Cliq,UPI,52.9,4417,5,4,FALSE,Mobile,4G
IND-2004874,27-12-2019,2019,Q4,Hyderabad,Tier-1,Telangana,Health & Beauty,JioMart,BNPL,38.63,3226,18,3.1,FALSE,Mobile,WiFi
IND-2004875,04-12-2017,2017,Q4,Kolkata,Tier-1,West Bengal,Automotive,JioMart,Debit Card,434.6,36289,5,4.1,FALSE,Mobile,4G
IND-2004876,20-10-2016,2016,Q4,Ahmedabad,Tier-2,Gujarat,Grocery & Food,Myntra,BNPL,42.69,3565,28,4.5,FALSE,Desktop,5G
IND-2004877,06-07-2024,2024,Q3,Hyderabad,Tier-1,Telangana,Health & Beauty,JioMart,Credit Card,52.51,4385,18,2.5,FALSE,Mobile,Broadband
IND-2004878,01-05-2020,2020,Q2,Bengaluru,Tier-1,Karnataka,Toys & Games,Amazon India,Cash on Delivery,67.97,5675,28,3.2,TRUE,Mobile,Broadband
IND-2004879,14-06-2017,2017,Q2,Lucknow,Tier-2,Uttar Pradesh,Sports & Outdoors,Snapdeal,BNPL,86.69,7239,5,4.2,FALSE,Mobile,3G
IND-2004880,24-09-2015,2015,Q3,Delhi,Tier-1,Delhi,Automotive,Myntra,BNPL,247.32,20651,28,3.4,FALSE,Tablet,4G
IND-2004881,20-07-2015,2015,Q3,Jaipur,Tier-2,Rajasthan,Grocery & Food,Myntra,UPI,16.52,1379,18,3.4,FALSE,Desktop,4G
IND-2004882,31-07-2019,2019,Q3,Mumbai,Tier-1,Maharashtra,Automotive,Flipkart,Credit Card,491.57,41046,28,4.7,FALSE,Mobile,5G
IND-2004883,14-08-2016,2016,Q3,Chennai,Tier-1,Tamil Nadu,Grocery & Food,Amazon India,Debit Card,17.12,1430,5,4.4,FALSE,Desktop,Broadband
IND-2004884,13-05-2018,2018,Q2,Ahmedabad,Tier-2,Gujarat,Sports & Outdoors,Tata Cliq,UPI,82.33,6875,28,4.2,FALSE,Mobile,4G
IND-2004885,11-06-2020,2020,Q2,Chandigarh,Tier-2,Punjab,Home & Furniture,Flipkart,Credit Card,266.27,22234,5,4.4,FALSE,Mobile,WiFi
IND-2004886,29-02-2024,2024,Q1,Mumbai,Tier-1,Maharashtra,Health & Beauty,Tata Cliq,UPI,47.65,3979,18,4.2,FALSE,Mobile,4G
IND-2004887,23-07-2018,2018,Q3,Mumbai,Tier-1,Maharashtra,Books & Media,Snapdeal,Debit Card,27.3,2280,18,3.4,FALSE,Mobile,WiFi
IND-2004888,21-02-2019,2019,Q1,Delhi,Tier-1,Delhi,Books & Media,JioMart,Debit Card,35.32,2949,12,4.3,FALSE,Mobile,4G
IND-2004889,08-07-2024,2024,Q3,Bengaluru,Tier-1,Karnataka,Home & Furniture,BigBasket,Debit Card,280.43,23416,28,2.6,FALSE,Mobile,4G
IND-2004890,04-09-2018,2018,Q3,Lucknow,Tier-2,Uttar Pradesh,Jewellery & Watches,JioMart,Debit Card,356.74,29788,12,2.8,FALSE,Desktop,4G
IND-2004891,12-12-2023,2023,Q4,Chennai,Tier-1,Tamil Nadu,Fashion & Apparel,Myntra,Credit Card,161.68,13500,18,4.1,TRUE,Mobile,5G
IND-2004892,09-04-2016,2016,Q2,Mumbai,Tier-1,Maharashtra,Books & Media,Nykaa,Debit Card,10.53,879,12,4.8,FALSE,Mobile,WiFi
IND-2004893,03-12-2016,2016,Q4,Delhi,Tier-1,Delhi,Books & Media,Ajio,Debit Card,41.11,3433,18,3,FALSE,Mobile,Broadband
IND-2004894,03-09-2015,2015,Q3,Mumbai,Tier-1,Maharashtra,Jewellery & Watches,Flipkart,UPI,280.01,23381,28,2.9,FALSE,Desktop,Broadband
IND-2004895,29-07-2021,2021,Q3,Hyderabad,Tier-1,Telangana,Health & Beauty,Nykaa,Cash on Delivery,41.24,3444,18,4.1,FALSE,Mobile,3G
IND-2004896,11-12-2023,2023,Q4,Surat,Tier-2,Gujarat,Fashion & Apparel,BigBasket,UPI,82.46,6885,18,4.1,FALSE,Mobile,4G
IND-2004897,01-09-2017,2017,Q3,Surat,Tier-2,Gujarat,Grocery & Food,Amazon India,Cash on Delivery,48.76,4071,5,4.1,FALSE,Mobile,4G
IND-2004898,16-10-2023,2023,Q4,Surat,Tier-2,Gujarat,Books & Media,Meesho,Cash on Delivery,17.06,1425,5,3.3,FALSE,Desktop,5G
IND-2004899,23-03-2015,2015,Q1,Delhi,Tier-1,Delhi,Grocery & Food,JioMart,UPI,27.34,2283,28,4.7,FALSE,Desktop,5G
IND-2004900,13-02-2016,2016,Q1,Hyderabad,Tier-1,Telangana,Automotive,Meesho,Debit Card,413.52,34529,12,3.8,FALSE,Mobile,4G
IND-2004901,07-09-2020,2020,Q3,Chandigarh,Tier-2,Punjab,Home & Furniture,JioMart,Credit Card,169.91,14187,18,4.3,TRUE,Mobile,4G
IND-2004902,02-05-2021,2021,Q2,Mumbai,Tier-1,Maharashtra,Home & Furniture,Snapdeal,Debit Card,188.56,15745,12,3,FALSE,Mobile,WiFi
IND-2004903,26-06-2015,2015,Q2,Chandigarh,Tier-2,Punjab,Sports & Outdoors,JioMart,UPI,53.43,4461,18,2.6,FALSE,Mobile,4G
IND-2004904,20-04-2024,2024,Q2,Chennai,Tier-1,Tamil Nadu,Fashion & Apparel,JioMart,Credit Card,75.78,6328,18,3.6,FALSE,Mobile,Broadband
IND-2004905,14-12-2017,2017,Q4,Hyderabad,Tier-1,Telangana,Sports & Outdoors,Ajio,UPI,110.4,9218,28,4.3,FALSE,Mobile,WiFi
IND-2004906,13-11-2023,2023,Q4,Lucknow,Tier-2,Uttar Pradesh,Jewellery & Watches,BigBasket,Debit Card,330.18,27570,18,4.1,FALSE,Desktop,4G
IND-2004907,25-11-2017,2017,Q4,Chandigarh,Tier-2,Punjab,Fashion & Apparel,Flipkart,Cash on Delivery,68.15,5691,18,4.2,FALSE,Mobile,4G
IND-2004908,19-09-2016,2016,Q3,Kolkata,Tier-1,West Bengal,Jewellery & Watches,Snapdeal,Credit Card,249.02,20793,5,4.1,FALSE,Mobile,3G
IND-2004909,21-07-2022,2022,Q3,Mumbai,Tier-1,Maharashtra,Electronics,Meesho,BNPL,316.9,26461,28,3.8,FALSE,Mobile,5G
IND-2004910,03-06-2021,2021,Q2,Mumbai,Tier-1,Maharashtra,Jewellery & Watches,Flipkart,UPI,294.93,24627,18,3,FALSE,Desktop,4G
IND-2004911,09-07-2015,2015,Q3,Kolkata,Tier-1,West Bengal,Jewellery & Watches,Meesho,Net Banking,212.95,17781,28,3.2,FALSE,Mobile,WiFi
IND-2004912,11-11-2021,2021,Q4,Chennai,Tier-1,Tamil Nadu,Electronics,Tata Cliq,Credit Card,172.89,14436,12,3.3,FALSE,Mobile,4G
IND-2004913,29-11-2016,2016,Q4,Surat,Tier-2,Gujarat,Jewellery & Watches,Tata Cliq,UPI,317.81,26537,18,4.4,FALSE,Mobile,4G
IND-2004914,17-12-2022,2022,Q4,Chennai,Tier-1,Tamil Nadu,Health & Beauty,Myntra,Credit Card,60.51,5053,28,2.6,FALSE,Mobile,WiFi
IND-2004915,08-09-2016,2016,Q3,Chandigarh,Tier-2,Punjab,Health & Beauty,JioMart,Net Banking,58.87,4916,18,4,FALSE,Mobile,4G
IND-2004916,08-01-2016,2016,Q1,Delhi,Tier-1,Delhi,Jewellery & Watches,Amazon India,Debit Card,252.56,21089,28,3.3,FALSE,Desktop,5G
IND-2004917,09-01-2015,2015,Q1,Chandigarh,Tier-2,Punjab,Books & Media,Flipkart,Wallet,21.32,1780,28,4.2,FALSE,Mobile,4G
IND-2004918,25-06-2015,2015,Q2,Delhi,Tier-1,Delhi,Automotive,Tata Cliq,UPI,216.74,18098,18,4.1,FALSE,Mobile,4G
IND-2004919,31-05-2022,2022,Q2,Chandigarh,Tier-2,Punjab,Electronics,JioMart,Cash on Delivery,344.51,28767,12,2.6,FALSE,Desktop,4G
IND-2004920,11-11-2022,2022,Q4,Ahmedabad,Tier-2,Gujarat,Health & Beauty,Tata Cliq,UPI,62.83,5246,12,4.7,FALSE,Desktop,5G
IND-2004921,25-07-2016,2016,Q3,Ahmedabad,Tier-2,Gujarat,Toys & Games,Tata Cliq,Credit Card,40.86,3412,5,3.6,FALSE,Mobile,5G
IND-2004922,09-08-2017,2017,Q3,Lucknow,Tier-2,Uttar Pradesh,Automotive,Tata Cliq,UPI,513.12,42846,18,3.8,FALSE,Mobile,4G
IND-2004923,19-03-2019,2019,Q1,Delhi,Tier-1,Delhi,Grocery & Food,BigBasket,Debit Card,32.3,2697,18,2.6,FALSE,Mobile,WiFi
IND-2004924,08-12-2017,2017,Q4,Bengaluru,Tier-1,Karnataka,Health & Beauty,Amazon India,Credit Card,37.09,3097,12,3.6,FALSE,Mobile,4G
IND-2004925,17-04-2018,2018,Q2,Ahmedabad,Tier-2,Gujarat,Home & Furniture,Myntra,Cash on Delivery,108.71,9077,12,4,FALSE,Mobile,5G
IND-2004926,22-03-2015,2015,Q1,Pune,Tier-1,Maharashtra,Books & Media,Snapdeal,Wallet,11.33,946,12,2.8,FALSE,Mobile,4G
IND-2004927,27-11-2019,2019,Q4,Ahmedabad,Tier-2,Gujarat,Health & Beauty,Snapdeal,Cash on Delivery,63.4,5294,12,3.2,FALSE,Mobile,4G
IND-2004928,07-01-2019,2019,Q1,Jaipur,Tier-2,Rajasthan,Books & Media,Myntra,BNPL,26.31,2197,12,2.7,TRUE,Mobile,5G
IND-2004929,27-03-2015,2015,Q1,Mumbai,Tier-1,Maharashtra,Automotive,Myntra,Credit Card,286.39,23914,12,4.2,FALSE,Mobile,5G
IND-2004930,25-03-2017,2017,Q1,Chennai,Tier-1,Tamil Nadu,Jewellery & Watches,JioMart,UPI,213.25,17806,18,4.5,FALSE,Mobile,WiFi
IND-2004931,25-08-2024,2024,Q3,Chandigarh,Tier-2,Punjab,Automotive,Meesho,Credit Card,399.24,33337,18,3.6,FALSE,Desktop,WiFi
IND-2004932,01-06-2022,2022,Q2,Kolkata,Tier-1,West Bengal,Home & Furniture,Meesho,Debit Card,168.03,14031,18,3.3,TRUE,Desktop,WiFi
IND-2004933,03-04-2022,2022,Q2,Pune,Tier-1,Maharashtra,Jewellery & Watches,BigBasket,Debit Card,547.52,45718,18,4.7,TRUE,Mobile,WiFi
IND-2004934,27-01-2022,2022,Q1,Ahmedabad,Tier-2,Gujarat,Jewellery & Watches,Ajio,UPI,622.66,51992,12,4,FALSE,Mobile,4G
IND-2004935,13-12-2023,2023,Q4,Mumbai,Tier-1,Maharashtra,Books & Media,Flipkart,UPI,30.33,2533,5,4.7,TRUE,Mobile,4G
IND-2004936,17-10-2019,2019,Q4,Lucknow,Tier-2,Uttar Pradesh,Sports & Outdoors,Snapdeal,UPI,58.55,4889,18,4.3,FALSE,Mobile,4G
IND-2004937,06-08-2020,2020,Q3,Jaipur,Tier-2,Rajasthan,Automotive,Tata Cliq,Debit Card,519.8,43403,18,4.6,FALSE,Desktop,WiFi
IND-2004938,18-04-2018,2018,Q2,Chennai,Tier-1,Tamil Nadu,Automotive,Snapdeal,Credit Card,450.63,37628,18,4.6,FALSE,Desktop,4G
IND-2004939,28-10-2021,2021,Q4,Chandigarh,Tier-2,Punjab,Jewellery & Watches,Amazon India,Wallet,214.46,17907,5,3.7,FALSE,Desktop,WiFi
IND-2004940,23-09-2018,2018,Q3,Chennai,Tier-1,Tamil Nadu,Automotive,Tata Cliq,Debit Card,251.38,20990,18,4.7,FALSE,Tablet,4G
IND-2004941,20-05-2020,2020,Q2,Jaipur,Tier-2,Rajasthan,Toys & Games,Amazon India,Credit Card,41.11,3433,5,3.1,FALSE,Mobile,WiFi
IND-2004942,08-02-2018,2018,Q1,Kolkata,Tier-1,West Bengal,Fashion & Apparel,Snapdeal,UPI,29.92,2498,12,4.9,FALSE,Desktop,WiFi
IND-2004943,21-05-2016,2016,Q2,Chennai,Tier-1,Tamil Nadu,Books & Media,Tata Cliq,Credit Card,29.66,2477,18,4.1,FALSE,Tablet,5G
IND-2004944,29-06-2019,2019,Q2,Pune,Tier-1,Maharashtra,Health & Beauty,Amazon India,Debit Card,29.8,2488,28,4.8,FALSE,Mobile,4G
IND-2004945,04-12-2018,2018,Q4,Delhi,Tier-1,Delhi,Electronics,Myntra,Wallet,238.5,19915,12,3.5,TRUE,Mobile,4G
IND-2004946,04-11-2018,2018,Q4,Bengaluru,Tier-1,Karnataka,Fashion & Apparel,Nykaa,UPI,73.01,6096,28,5,FALSE,Mobile,5G
IND-2004947,05-12-2020,2020,Q4,Bengaluru,Tier-1,Karnataka,Toys & Games,Tata Cliq,UPI,72.83,6081,18,3.7,FALSE,Mobile,Broadband
IND-2004948,26-01-2016,2016,Q1,Pune,Tier-1,Maharashtra,Books & Media,BigBasket,Wallet,14.77,1233,12,4.2,FALSE,Desktop,4G
IND-2004949,19-10-2021,2021,Q4,Hyderabad,Tier-1,Telangana,Automotive,Flipkart,Net Banking,395.32,33009,28,3.4,TRUE,Mobile,WiFi
IND-2004950,14-01-2019,2019,Q1,Hyderabad,Tier-1,Telangana,Home & Furniture,Flipkart,Net Banking,243.08,20297,28,4.5,FALSE,Mobile,5G
IND-2004951,04-09-2021,2021,Q3,Mumbai,Tier-1,Maharashtra,Books & Media,Snapdeal,Debit Card,19.81,1654,18,4.2,TRUE,Desktop,5G
IND-2004952,18-08-2016,2016,Q3,Surat,Tier-2,Gujarat,Home & Furniture,BigBasket,Cash on Delivery,153.16,12789,12,3.8,FALSE,Mobile,WiFi
IND-2004953,08-12-2019,2019,Q4,Jaipur,Tier-2,Rajasthan,Electronics,Ajio,UPI,218.4,18236,5,3,FALSE,Tablet,5G
IND-2004954,31-10-2019,2019,Q4,Chennai,Tier-1,Tamil Nadu,Electronics,Myntra,UPI,275.66,23018,18,4.4,FALSE,Mobile,5G
IND-2004955,05-03-2015,2015,Q1,Mumbai,Tier-1,Maharashtra,Sports & Outdoors,Snapdeal,Net Banking,49.7,4150,18,3.2,FALSE,Mobile,3G
IND-2004956,15-06-2023,2023,Q2,Lucknow,Tier-2,Uttar Pradesh,Books & Media,Snapdeal,Credit Card,43.69,3648,18,3.1,FALSE,Mobile,4G
IND-2004957,17-11-2022,2022,Q4,Pune,Tier-1,Maharashtra,Toys & Games,Amazon India,UPI,54.43,4545,18,4.8,FALSE,Mobile,4G
IND-2004958,08-01-2020,2020,Q1,Delhi,Tier-1,Delhi,Fashion & Apparel,Snapdeal,Net Banking,96.68,8073,5,4.1,FALSE,Mobile,4G
IND-2004959,29-09-2017,2017,Q3,Lucknow,Tier-2,Uttar Pradesh,Sports & Outdoors,Nykaa,Credit Card,47.03,3927,12,2.5,FALSE,Mobile,Broadband
IND-2004960,17-11-2019,2019,Q4,Kolkata,Tier-1,West Bengal,Books & Media,Ajio,Wallet,34.48,2879,5,3.9,FALSE,Tablet,4G
IND-2004961,30-06-2018,2018,Q2,Pune,Tier-1,Maharashtra,Grocery & Food,JioMart,Debit Card,48.48,4048,5,4.5,FALSE,Mobile,5G
IND-2004962,18-05-2021,2021,Q2,Ahmedabad,Tier-2,Gujarat,Fashion & Apparel,Flipkart,Credit Card,47.31,3950,18,4.2,FALSE,Mobile,Broadband
IND-2004963,07-11-2018,2018,Q4,Ahmedabad,Tier-2,Gujarat,Home & Furniture,Myntra,Debit Card,151.32,12635,18,4,FALSE,Mobile,4G
IND-2004964,01-10-2022,2022,Q4,Delhi,Tier-1,Delhi,Automotive,Myntra,BNPL,857.61,71610,5,4.5,FALSE,Mobile,5G
IND-2004965,06-10-2024,2024,Q4,Delhi,Tier-1,Delhi,Grocery & Food,Amazon India,Net Banking,41.38,3455,18,4.4,FALSE,Desktop,3G
IND-2004966,22-07-2016,2016,Q3,Bengaluru,Tier-1,Karnataka,Sports & Outdoors,Tata Cliq,UPI,57.26,4781,18,3.7,FALSE,Mobile,5G
IND-2004967,14-03-2016,2016,Q1,Jaipur,Tier-2,Rajasthan,Grocery & Food,BigBasket,Debit Card,32.14,2684,5,4.7,FALSE,Mobile,4G
IND-2004968,30-03-2018,2018,Q1,Ahmedabad,Tier-2,Gujarat,Toys & Games,JioMart,UPI,65.68,5484,28,4.7,FALSE,Mobile,4G
IND-2004969,27-03-2022,2022,Q1,Surat,Tier-2,Gujarat,Sports & Outdoors,Meesho,Cash on Delivery,139.03,11609,18,3.3,TRUE,Mobile,WiFi
IND-2004970,25-11-2019,2019,Q4,Ahmedabad,Tier-2,Gujarat,Health & Beauty,Ajio,Debit Card,32.46,2710,28,3.5,TRUE,Mobile,4G
IND-2004971,20-02-2016,2016,Q1,Lucknow,Tier-2,Uttar Pradesh,Sports & Outdoors,Meesho,UPI,93.73,7826,18,2.9,TRUE,Tablet,4G
IND-2004972,25-06-2024,2024,Q2,Delhi,Tier-1,Delhi,Automotive,Flipkart,Credit Card,399.99,33399,28,2.5,FALSE,Mobile,4G
IND-2004973,20-05-2023,2023,Q2,Lucknow,Tier-2,Uttar Pradesh,Jewellery & Watches,Flipkart,Debit Card,515.3,43028,12,3.9,FALSE,Mobile,5G
IND-2004974,31-10-2017,2017,Q4,Bengaluru,Tier-1,Karnataka,Electronics,Flipkart,UPI,151.14,12620,5,2.9,FALSE,Mobile,5G
IND-2004975,17-06-2017,2017,Q2,Jaipur,Tier-2,Rajasthan,Jewellery & Watches,Meesho,Credit Card,284.6,23764,12,3.5,FALSE,Mobile,5G
IND-2004976,09-06-2024,2024,Q2,Jaipur,Tier-2,Rajasthan,Books & Media,Flipkart,BNPL,26.41,2205,18,3.7,FALSE,Desktop,4G
IND-2004977,06-10-2015,2015,Q4,Mumbai,Tier-1,Maharashtra,Health & Beauty,Tata Cliq,Credit Card,33.24,2776,18,4.8,FALSE,Mobile,4G
IND-2004978,29-07-2021,2021,Q3,Surat,Tier-2,Gujarat,Health & Beauty,Snapdeal,BNPL,40.99,3423,12,3.4,FALSE,Mobile,5G
IND-2004979,17-12-2016,2016,Q4,Bengaluru,Tier-1,Karnataka,Toys & Games,Amazon India,BNPL,31.42,2624,12,4.4,FALSE,Mobile,5G
IND-2004980,05-04-2021,2021,Q2,Delhi,Tier-1,Delhi,Sports & Outdoors,Amazon India,Credit Card,75.23,6282,12,3.9,FALSE,Mobile,4G
IND-2004981,03-11-2018,2018,Q4,Hyderabad,Tier-1,Telangana,Books & Media,Ajio,Credit Card,33.8,2822,12,2.9,FALSE,Desktop,4G
IND-2004982,29-03-2018,2018,Q1,Hyderabad,Tier-1,Telangana,Home & Furniture,BigBasket,Debit Card,248.7,20766,18,4.9,TRUE,Mobile,WiFi
IND-2004983,06-09-2023,2023,Q3,Ahmedabad,Tier-2,Gujarat,Fashion & Apparel,Tata Cliq,BNPL,130.19,10871,5,4.3,FALSE,Mobile,WiFi
IND-2004984,30-06-2024,2024,Q2,Chandigarh,Tier-2,Punjab,Books & Media,Myntra,UPI,30.57,2553,12,3.8,FALSE,Mobile,4G
IND-2004985,09-06-2018,2018,Q2,Jaipur,Tier-2,Rajasthan,Home & Furniture,JioMart,UPI,140.94,11768,12,3.2,FALSE,Mobile,4G
IND-2004986,11-08-2020,2020,Q3,Chennai,Tier-1,Tamil Nadu,Automotive,BigBasket,BNPL,433.04,36159,18,3.9,FALSE,Mobile,4G
IND-2004987,21-12-2019,2019,Q4,Pune,Tier-1,Maharashtra,Grocery & Food,Tata Cliq,Debit Card,32.2,2689,28,4.4,FALSE,Mobile,5G
IND-2004988,03-02-2017,2017,Q1,Pune,Tier-1,Maharashtra,Books & Media,Nykaa,Cash on Delivery,21.11,1763,18,4.6,FALSE,Mobile,WiFi
IND-2004989,26-04-2018,2018,Q2,Mumbai,Tier-1,Maharashtra,Home & Furniture,Tata Cliq,Debit Card,240.3,20065,18,4.9,FALSE,Mobile,4G
IND-2004990,27-09-2021,2021,Q3,Ahmedabad,Tier-2,Gujarat,Toys & Games,Snapdeal,UPI,39.98,3338,18,2.7,TRUE,Mobile,4G
IND-2004991,15-09-2021,2021,Q3,Mumbai,Tier-1,Maharashtra,Books & Media,Ajio,Net Banking,36,3006,12,3.6,FALSE,Mobile,Broadband
IND-2004992,26-06-2021,2021,Q2,Delhi,Tier-1,Delhi,Automotive,Snapdeal,Net Banking,572.64,47815,18,4.3,FALSE,Desktop,4G
IND-2004993,05-04-2021,2021,Q2,Bengaluru,Tier-1,Karnataka,Jewellery & Watches,Amazon India,Cash on Delivery,520.13,43431,18,2.6,FALSE,Mobile,Broadband
IND-2004994,15-10-2019,2019,Q4,Lucknow,Tier-2,Uttar Pradesh,Toys & Games,Amazon India,Credit Card,58.61,4894,18,4.2,TRUE,Mobile,5G
IND-2004995,11-07-2017,2017,Q3,Chandigarh,Tier-2,Punjab,Grocery & Food,Tata Cliq,Cash on Delivery,18.35,1532,18,3.3,FALSE,Mobile,5G
IND-2004996,29-09-2019,2019,Q3,Chennai,Tier-1,Tamil Nadu,Health & Beauty,JioMart,Debit Card,29.23,2441,18,2.6,TRUE,Mobile,Broadband
IND-2004997,27-11-2015,2015,Q4,Pune,Tier-1,Maharashtra,Books & Media,Myntra,Net Banking,18.75,1566,12,4.2,FALSE,Mobile,5G
IND-2004998,25-08-2023,2023,Q3,Surat,Tier-2,Gujarat,Sports & Outdoors,JioMart,Cash on Delivery,115.18,9618,5,4,FALSE,Desktop,WiFi
IND-2004999,10-11-2024,2024,Q4,Chennai,Tier-1,Tamil Nadu,Grocery & Food,Nykaa,Debit Card,64.62,5396,18,5,FALSE,Desktop,5G
IND-2005000,11-07-2017,2017,Q3,Pune,Tier-1,Maharashtra,Sports & Outdoors,BigBasket,UPI,85.12,7108,12,4.1,FALSE,Tablet,WiFi
IND-2005001,05-09-2017,2017,Q3,Bengaluru,Tier-1,Karnataka,Grocery & Food,Snapdeal,Credit Card,25.57,2135,12,2.6,FALSE,Mobile,4G
IND-2005002,29-09-2021,2021,Q3,Ahmedabad,Tier-2,Gujarat,Sports & Outdoors,Ajio,Debit Card,171.48,14319,18,3.3,TRUE,Mobile,5G
IND-2005003,27-03-2024,2024,Q1,Chandigarh,Tier-2,Punjab,Electronics,Tata Cliq,Debit Card,237.51,19832,5,4.2,FALSE,Mobile,4G
IND-2005004,06-03-2024,2024,Q1,Jaipur,Tier-2,Rajasthan,Sports & Outdoors,BigBasket,Cash on Delivery,223.35,18650,18,3.9,FALSE,Mobile,WiFi
IND-2005005,22-01-2018,2018,Q1,Hyderabad,Tier-1,Telangana,Health & Beauty,BigBasket,UPI,30.86,2577,18,3.4,FALSE,Mobile,Broadband
IND-2005006,30-10-2021,2021,Q4,Hyderabad,Tier-1,Telangana,Fashion & Apparel,Nykaa,Debit Card,55,4592,28,3.9,FALSE,Desktop,5G
IND-2005007,03-11-2018,2018,Q4,Mumbai,Tier-1,Maharashtra,Health & Beauty,BigBasket,UPI,26.8,2238,18,3.3,TRUE,Mobile,4G
IND-2005008,31-03-2023,2023,Q1,Lucknow,Tier-2,Uttar Pradesh,Books & Media,Nykaa,Cash on Delivery,27.41,2289,5,4.4,FALSE,Desktop,Broadband
IND-2005009,23-06-2024,2024,Q2,Delhi,Tier-1,Delhi,Sports & Outdoors,Myntra,Net Banking,116.79,9752,28,3.6,FALSE,Mobile,4G
IND-2005010,11-08-2020,2020,Q3,Surat,Tier-2,Gujarat,Jewellery & Watches,Meesho,Cash on Delivery,318.22,26571,12,4.8,FALSE,Mobile,5G
IND-2005011,31-10-2019,2019,Q4,Bengaluru,Tier-1,Karnataka,Books & Media,Tata Cliq,UPI,47.29,3949,18,4.9,FALSE,Mobile,WiFi
IND-2005012,13-08-2021,2021,Q3,Ahmedabad,Tier-2,Gujarat,Automotive,Tata Cliq,UPI,488.42,40783,28,3.8,TRUE,Mobile,4G
IND-2005013,05-10-2018,2018,Q4,Lucknow,Tier-2,Uttar Pradesh,Books & Media,JioMart,BNPL,12.33,1030,28,4.1,FALSE,Mobile,4G
